"rt" "key_press" "correct_response" "correct" "condition" "stim_color" "stim_word" "session" "subj" "stim" "rtoutlier"
814 66 66 "true" "incongruent" "blue" "green" "1" 27 "A" NA
559 82 82 "true" "congruent" "red" "red" "1" 27 "A" NA
571 71 71 "true" "incongruent" "green" "red" "1" 27 "A" NA
550 66 66 "true" "congruent" "blue" "blue" "1" 27 "A" NA
415 66 66 "true" "congruent" "blue" "blue" "1" 27 "A" NA
649 82 82 "true" "congruent" "red" "red" "1" 27 "A" NA
768 71 71 "true" "congruent" "green" "green" "2" 27 "S" NA
512 66 66 "true" "congruent" "blue" "blue" "2" 27 "S" NA
424 66 66 "true" "congruent" "blue" "blue" "2" 27 "S" NA
636 82 82 "true" "incongruent" "red" "blue" "2" 27 "S" NA
408 71 71 "true" "congruent" "green" "green" "2" 27 "S" NA
545 66 66 "true" "incongruent" "blue" "green" "2" 27 "S" NA
422 66 66 "true" "incongruent" "blue" "green" "2" 27 "S" NA
476 82 82 "true" "congruent" "red" "red" "2" 27 "S" NA
378 82 82 "true" "congruent" "red" "red" "2" 27 "S" NA
377 82 82 "true" "incongruent" "red" "green" "2" 27 "S" NA
667 71 71 "true" "congruent" "green" "green" "2" 27 "S" NA
698 71 71 "true" "incongruent" "green" "red" "2" 27 "S" NA
464 71 71 "true" "incongruent" "green" "blue" "2" 27 "S" NA
749 71 71 "true" "congruent" "green" "green" "2" 27 "S" NA
501 82 82 "true" "congruent" "red" "red" "2" 27 "S" NA
614 66 66 "true" "congruent" "blue" "blue" "2" 27 "S" NA
598 71 71 "true" "incongruent" "green" "blue" "2" 27 "S" NA
706 71 71 "true" "incongruent" "green" "blue" "2" 27 "S" NA
522 71 71 "true" "incongruent" "green" "red" "2" 27 "S" NA
594 71 71 "true" "congruent" "green" "green" "2" 27 "S" NA
575 71 71 "true" "incongruent" "green" "blue" "2" 27 "S" NA
655 82 82 "true" "incongruent" "red" "green" "2" 27 "S" NA
593 66 66 "true" "incongruent" "blue" "green" "2" 27 "S" NA
832 71 71 "true" "incongruent" "green" "red" "2" 27 "S" NA
671 66 66 "true" "incongruent" "blue" "green" "2" 27 "S" NA
427 82 82 "true" "incongruent" "red" "blue" "2" 27 "S" NA
433 71 71 "true" "incongruent" "green" "blue" "2" 27 "S" NA
977 82 82 "true" "congruent" "red" "red" "2" 27 "S" NA
483 82 82 "true" "incongruent" "red" "green" "2" 27 "S" NA
658 71 71 "true" "incongruent" "green" "blue" "2" 27 "S" NA
752 82 82 "true" "incongruent" "red" "green" "2" 27 "S" NA
424 82 82 "true" "incongruent" "red" "green" "2" 27 "S" NA
522 71 71 "true" "incongruent" "green" "red" "2" 27 "S" NA
535 82 82 "true" "incongruent" "red" "green" "2" 27 "S" NA
427 66 66 "true" "congruent" "blue" "blue" "2" 27 "S" NA
395 66 66 "true" "congruent" "blue" "blue" "2" 27 "S" NA
415 66 66 "true" "congruent" "blue" "blue" "2" 27 "S" NA
698 82 82 "true" "congruent" "red" "red" "2" 27 "S" NA
650 71 71 "true" "incongruent" "green" "blue" "2" 27 "S" NA
552 82 82 "true" "congruent" "red" "red" "2" 27 "S" NA
692 66 66 "true" "incongruent" "blue" "red" "2" 27 "S" NA
424 82 82 "true" "congruent" "red" "red" "2" 27 "S" NA
800 71 66 "false" "incongruent" "blue" "red" "2" 27 "S" NA
598 66 66 "true" "congruent" "blue" "blue" "2" 27 "S" NA
731 66 66 "true" "congruent" "blue" "blue" "2" 27 "S" NA
581 82 71 "false" "incongruent" "green" "red" "2" 27 "S" NA
612 66 66 "true" "congruent" "blue" "blue" "2" 27 "S" NA
419 66 66 "true" "incongruent" "blue" "green" "2" 27 "S" NA
833 71 71 "true" "incongruent" "green" "red" "2" 27 "S" NA
852 82 82 "true" "incongruent" "red" "blue" "2" 27 "S" NA
539 66 66 "true" "congruent" "blue" "blue" "2" 27 "S" NA
697 71 82 "false" "congruent" "red" "red" "2" 27 "S" NA
766 82 82 "true" "congruent" "red" "red" "2" 27 "S" NA
1006 71 71 "true" "congruent" "green" "green" "2" 27 "S" NA
664 66 66 "true" "incongruent" "blue" "red" "2" 27 "S" NA
695 66 66 "true" "incongruent" "blue" "green" "2" 27 "S" NA
599 66 66 "true" "congruent" "blue" "blue" "2" 27 "S" NA
620 82 82 "true" "congruent" "red" "red" "2" 27 "S" NA
751 71 71 "true" "congruent" "green" "green" "2" 27 "S" NA
519 82 82 "true" "incongruent" "red" "green" "2" 27 "S" NA
489 82 82 "true" "incongruent" "red" "green" "2" 27 "S" NA
865 66 66 "true" "incongruent" "blue" "red" "2" 27 "S" NA
606 66 66 "true" "incongruent" "blue" "red" "2" 27 "S" NA
660 71 71 "true" "congruent" "green" "green" "2" 27 "S" NA
522 71 71 "true" "congruent" "green" "green" "2" 27 "S" NA
1053 82 82 "true" "congruent" "red" "red" "2" 27 "S" NA
541 82 82 "true" "incongruent" "red" "blue" "2" 27 "S" NA
513 66 66 "true" "congruent" "blue" "blue" "2" 27 "S" NA
892 71 71 "true" "congruent" "green" "green" "2" 27 "S" NA
756 82 82 "true" "congruent" "red" "red" "2" 27 "S" NA
618 66 66 "true" "incongruent" "blue" "green" "2" 27 "S" NA
416 66 66 "true" "congruent" "blue" "blue" "2" 27 "S" NA
710 71 71 "true" "congruent" "green" "green" "2" 27 "S" NA
568 82 82 "true" "congruent" "red" "red" "2" 27 "S" NA
1052 82 82 "true" "incongruent" "red" "blue" "2" 27 "S" NA
732 71 71 "true" "congruent" "green" "green" "2" 27 "S" NA
617 82 82 "true" "congruent" "red" "red" "2" 27 "S" NA
576 71 71 "true" "congruent" "green" "green" "2" 27 "S" NA
574 66 66 "true" "incongruent" "blue" "red" "2" 27 "S" NA
420 66 66 "true" "incongruent" "blue" "red" "2" 27 "S" NA
1034 71 71 "true" "incongruent" "green" "red" "2" 27 "S" NA
676 66 66 "true" "incongruent" "blue" "green" "2" 27 "S" NA
441 82 82 "true" "congruent" "red" "red" "2" 27 "S" NA
525 66 66 "true" "congruent" "blue" "blue" "2" 27 "S" NA
851 82 82 "true" "incongruent" "red" "blue" "2" 27 "S" NA
587 82 82 "true" "incongruent" "red" "blue" "2" 27 "S" NA
573 66 66 "true" "incongruent" "blue" "red" "2" 27 "S" NA
473 66 66 "true" "congruent" "blue" "blue" "2" 27 "S" NA
1111 71 71 "true" "incongruent" "green" "blue" "2" 27 "S" NA
559 71 71 "true" "congruent" "green" "green" "2" 27 "S" NA
357 71 71 "true" "congruent" "green" "green" "2" 27 "S" NA
474 66 66 "true" "congruent" "blue" "blue" "2" 27 "S" NA
697 71 71 "true" "congruent" "green" "green" "2" 27 "S" NA
869 82 82 "true" "incongruent" "red" "blue" "2" 27 "S" NA
505 82 82 "true" "congruent" "red" "red" "2" 27 "S" NA
652 66 71 "false" "incongruent" "green" "red" "2" 27 "S" NA
586 82 82 "true" "incongruent" "red" "green" "1" 29 "A" NA
590 66 66 "true" "incongruent" "blue" "red" "1" 29 "A" NA
-1 -1 71 "false" "incongruent" "green" "blue" "1" 29 "A" TRUE
651 82 82 "true" "incongruent" "red" "green" "1" 29 "A" NA
595 66 66 "true" "incongruent" "blue" "green" "1" 29 "A" NA
653 66 66 "true" "incongruent" "blue" "green" "1" 29 "A" NA
531 71 71 "true" "congruent" "green" "green" "1" 29 "A" NA
567 82 82 "true" "congruent" "red" "red" "1" 29 "A" NA
669 71 71 "true" "congruent" "green" "green" "1" 29 "A" NA
612 66 66 "true" "incongruent" "blue" "red" "1" 29 "A" NA
523 71 71 "true" "congruent" "green" "green" "1" 29 "A" NA
636 66 66 "true" "incongruent" "blue" "green" "1" 29 "A" NA
651 71 71 "true" "congruent" "green" "green" "1" 29 "A" NA
517 82 82 "true" "congruent" "red" "red" "1" 29 "A" NA
619 82 82 "true" "congruent" "red" "red" "1" 29 "A" NA
496 66 71 "false" "congruent" "green" "green" "1" 29 "A" NA
629 66 66 "true" "congruent" "blue" "blue" "1" 29 "A" NA
978 66 71 "false" "incongruent" "green" "blue" "1" 29 "A" NA
736 82 82 "true" "incongruent" "red" "green" "1" 29 "A" NA
973 71 71 "true" "incongruent" "green" "red" "1" 29 "A" NA
614 82 82 "true" "incongruent" "red" "blue" "1" 29 "A" NA
830 66 66 "true" "congruent" "blue" "blue" "1" 29 "A" NA
752 82 82 "true" "incongruent" "red" "green" "1" 29 "A" NA
618 82 82 "true" "congruent" "red" "red" "1" 29 "A" NA
893 66 71 "false" "incongruent" "green" "red" "1" 29 "A" NA
861 66 66 "true" "incongruent" "blue" "red" "1" 29 "A" NA
601 71 71 "true" "incongruent" "green" "red" "1" 29 "A" NA
645 82 82 "true" "congruent" "red" "red" "1" 29 "A" NA
704 82 82 "true" "congruent" "red" "red" "1" 29 "A" NA
1022 66 66 "true" "incongruent" "blue" "red" "1" 29 "A" NA
634 66 66 "true" "congruent" "blue" "blue" "1" 29 "A" NA
570 71 71 "true" "incongruent" "green" "blue" "1" 29 "A" NA
553 71 71 "true" "incongruent" "green" "blue" "1" 29 "A" NA
579 71 71 "true" "congruent" "green" "green" "1" 29 "A" NA
671 66 66 "true" "congruent" "blue" "blue" "1" 29 "A" NA
590 66 66 "true" "congruent" "blue" "blue" "1" 29 "A" NA
590 66 66 "true" "congruent" "blue" "blue" "1" 29 "A" NA
639 82 82 "true" "congruent" "red" "red" "1" 29 "A" NA
620 71 71 "true" "congruent" "green" "green" "1" 29 "A" NA
811 82 82 "true" "incongruent" "red" "blue" "1" 29 "A" NA
767 71 71 "true" "incongruent" "green" "red" "1" 29 "A" NA
698 82 82 "true" "congruent" "red" "red" "1" 29 "A" NA
721 71 71 "true" "congruent" "green" "green" "1" 29 "A" NA
946 82 82 "true" "incongruent" "red" "blue" "1" 29 "A" NA
788 82 82 "true" "incongruent" "red" "green" "1" 29 "A" NA
872 66 66 "true" "congruent" "blue" "blue" "1" 29 "A" NA
1024 71 71 "true" "incongruent" "green" "blue" "1" 29 "A" NA
711 71 71 "true" "incongruent" "green" "blue" "1" 29 "A" NA
793 66 66 "true" "congruent" "blue" "blue" "1" 29 "A" NA
683 82 82 "true" "congruent" "red" "red" "1" 29 "A" NA
749 71 71 "true" "incongruent" "green" "red" "1" 29 "A" NA
1076 71 71 "true" "incongruent" "green" "red" "1" 29 "A" NA
692 82 82 "true" "congruent" "red" "red" "1" 29 "A" NA
638 71 71 "true" "congruent" "green" "green" "1" 29 "A" NA
849 66 66 "true" "incongruent" "blue" "red" "1" 29 "A" NA
898 82 82 "true" "incongruent" "red" "green" "1" 29 "A" NA
889 66 66 "true" "incongruent" "blue" "green" "1" 29 "A" NA
654 66 66 "true" "incongruent" "blue" "green" "1" 29 "A" NA
665 82 82 "true" "incongruent" "red" "green" "1" 29 "A" NA
676 66 66 "true" "congruent" "blue" "blue" "1" 29 "A" NA
622 66 66 "true" "congruent" "blue" "blue" "1" 29 "A" NA
1052 71 71 "true" "incongruent" "green" "red" "1" 29 "A" NA
591 71 71 "true" "congruent" "green" "green" "1" 29 "A" NA
592 66 66 "true" "congruent" "blue" "blue" "1" 29 "A" NA
706 66 66 "true" "incongruent" "blue" "red" "1" 29 "A" NA
672 71 71 "true" "congruent" "green" "green" "1" 29 "A" NA
1032 66 66 "true" "incongruent" "blue" "red" "1" 29 "A" NA
670 71 71 "true" "incongruent" "green" "blue" "1" 29 "A" NA
671 82 82 "true" "incongruent" "red" "blue" "1" 29 "A" NA
574 66 66 "true" "congruent" "blue" "blue" "1" 29 "A" NA
676 66 66 "true" "congruent" "blue" "blue" "1" 29 "A" NA
733 66 66 "true" "incongruent" "blue" "green" "1" 29 "A" NA
878 82 82 "true" "congruent" "red" "red" "1" 29 "A" NA
722 71 71 "true" "incongruent" "green" "blue" "1" 29 "A" NA
603 66 66 "true" "congruent" "blue" "blue" "1" 29 "A" NA
732 82 82 "true" "incongruent" "red" "blue" "1" 29 "A" NA
779 82 82 "true" "congruent" "red" "red" "1" 29 "A" NA
845 82 82 "true" "incongruent" "red" "blue" "1" 29 "A" NA
727 71 71 "true" "congruent" "green" "green" "1" 29 "A" NA
694 82 82 "true" "congruent" "red" "red" "1" 29 "A" NA
571 66 66 "true" "congruent" "blue" "blue" "1" 29 "A" NA
650 66 66 "true" "congruent" "blue" "blue" "1" 29 "A" NA
706 71 71 "true" "congruent" "green" "green" "1" 29 "A" NA
879 82 82 "true" "incongruent" "red" "blue" "1" 29 "A" NA
970 66 66 "true" "incongruent" "blue" "green" "1" 29 "A" NA
903 82 82 "true" "incongruent" "red" "green" "1" 29 "A" NA
948 66 66 "true" "incongruent" "blue" "green" "1" 29 "A" NA
885 71 71 "true" "congruent" "green" "green" "1" 29 "A" NA
665 71 71 "true" "congruent" "green" "green" "1" 29 "A" NA
676 71 71 "true" "congruent" "green" "green" "1" 29 "A" NA
907 66 66 "true" "incongruent" "blue" "red" "1" 29 "A" NA
729 82 82 "true" "congruent" "red" "red" "1" 29 "A" NA
874 82 82 "true" "congruent" "red" "red" "1" 29 "A" NA
665 82 82 "true" "congruent" "red" "red" "1" 29 "A" NA
983 71 71 "true" "incongruent" "green" "red" "1" 29 "A" NA
734 82 82 "true" "incongruent" "red" "blue" "1" 29 "A" NA
637 82 82 "true" "congruent" "red" "red" "2" 29 "S" NA
583 82 82 "true" "congruent" "red" "red" "2" 29 "S" NA
714 82 82 "true" "incongruent" "red" "green" "2" 29 "S" NA
764 71 71 "true" "congruent" "green" "green" "2" 29 "S" NA
584 66 66 "true" "incongruent" "blue" "red" "2" 29 "S" NA
782 71 71 "true" "incongruent" "green" "blue" "2" 29 "S" NA
858 66 66 "true" "congruent" "blue" "blue" "2" 29 "S" NA
641 66 66 "true" "congruent" "blue" "blue" "2" 29 "S" NA
824 66 66 "true" "incongruent" "blue" "green" "2" 29 "S" NA
657 71 71 "true" "congruent" "green" "green" "2" 29 "S" NA
583 82 82 "true" "congruent" "red" "red" "2" 29 "S" NA
678 71 71 "true" "congruent" "green" "green" "2" 29 "S" NA
771 82 82 "true" "congruent" "red" "red" "2" 29 "S" NA
862 71 71 "true" "incongruent" "green" "blue" "2" 29 "S" NA
596 66 66 "true" "incongruent" "blue" "green" "2" 29 "S" NA
595 82 82 "true" "congruent" "red" "red" "2" 29 "S" NA
616 82 82 "true" "incongruent" "red" "green" "2" 29 "S" NA
640 66 66 "true" "congruent" "blue" "blue" "2" 29 "S" NA
825 66 66 "true" "incongruent" "blue" "green" "2" 29 "S" NA
725 71 71 "true" "congruent" "green" "green" "2" 29 "S" NA
709 82 82 "true" "incongruent" "red" "blue" "2" 29 "S" NA
715 82 82 "true" "incongruent" "red" "blue" "2" 29 "S" NA
824 66 66 "true" "congruent" "blue" "blue" "2" 29 "S" NA
663 71 71 "true" "congruent" "green" "green" "2" 29 "S" NA
761 66 66 "true" "congruent" "blue" "blue" "2" 29 "S" NA
649 71 71 "true" "congruent" "green" "green" "2" 29 "S" NA
623 71 71 "true" "incongruent" "green" "blue" "2" 29 "S" NA
627 71 71 "true" "incongruent" "green" "red" "2" 29 "S" NA
754 66 66 "true" "congruent" "blue" "blue" "2" 29 "S" NA
735 82 82 "true" "congruent" "red" "red" "2" 29 "S" NA
655 82 82 "true" "congruent" "red" "red" "2" 29 "S" NA
755 66 66 "true" "incongruent" "blue" "red" "2" 29 "S" NA
649 66 66 "true" "congruent" "blue" "blue" "2" 29 "S" NA
736 71 71 "true" "congruent" "green" "green" "2" 29 "S" NA
798 66 66 "true" "incongruent" "blue" "green" "2" 29 "S" NA
809 66 66 "true" "incongruent" "blue" "green" "2" 29 "S" NA
711 82 82 "true" "congruent" "red" "red" "2" 29 "S" NA
726 82 82 "true" "incongruent" "red" "green" "2" 29 "S" NA
980 71 71 "true" "incongruent" "green" "blue" "2" 29 "S" NA
738 66 66 "true" "congruent" "blue" "blue" "2" 29 "S" NA
704 82 82 "true" "congruent" "red" "red" "2" 29 "S" NA
679 66 66 "true" "congruent" "blue" "blue" "2" 29 "S" NA
708 82 82 "true" "incongruent" "red" "blue" "2" 29 "S" NA
682 71 71 "true" "incongruent" "green" "red" "2" 29 "S" NA
704 82 82 "true" "congruent" "red" "red" "2" 29 "S" NA
910 71 71 "true" "incongruent" "green" "red" "2" 29 "S" NA
780 82 82 "true" "incongruent" "red" "blue" "2" 29 "S" NA
830 71 71 "true" "incongruent" "green" "blue" "2" 29 "S" NA
754 71 71 "true" "congruent" "green" "green" "2" 29 "S" NA
761 71 71 "true" "incongruent" "green" "red" "2" 29 "S" NA
705 71 71 "true" "congruent" "green" "green" "2" 29 "S" NA
657 71 71 "true" "congruent" "green" "green" "2" 29 "S" NA
797 66 66 "true" "congruent" "blue" "blue" "2" 29 "S" NA
725 71 71 "true" "congruent" "green" "green" "2" 29 "S" NA
918 66 66 "true" "incongruent" "blue" "red" "2" 29 "S" NA
796 82 82 "true" "congruent" "red" "red" "2" 29 "S" NA
740 71 71 "true" "incongruent" "green" "red" "2" 29 "S" NA
804 71 71 "true" "incongruent" "green" "blue" "2" 29 "S" NA
749 66 66 "true" "congruent" "blue" "blue" "2" 29 "S" NA
708 82 82 "true" "incongruent" "red" "blue" "2" 29 "S" NA
674 71 71 "true" "congruent" "green" "green" "2" 29 "S" NA
737 66 66 "true" "incongruent" "blue" "green" "2" 29 "S" NA
630 71 71 "true" "incongruent" "green" "red" "2" 29 "S" NA
701 66 66 "true" "incongruent" "blue" "red" "2" 29 "S" NA
744 66 66 "true" "congruent" "blue" "blue" "2" 29 "S" NA
696 82 82 "true" "incongruent" "red" "green" "2" 29 "S" NA
646 71 71 "true" "congruent" "green" "green" "2" 29 "S" NA
660 71 71 "true" "incongruent" "green" "blue" "2" 29 "S" NA
710 66 66 "true" "congruent" "blue" "blue" "2" 29 "S" NA
680 82 82 "true" "incongruent" "red" "green" "2" 29 "S" NA
651 82 82 "true" "congruent" "red" "red" "2" 29 "S" NA
811 71 71 "true" "incongruent" "green" "blue" "2" 29 "S" NA
698 66 66 "true" "incongruent" "blue" "red" "2" 29 "S" NA
760 82 82 "true" "incongruent" "red" "green" "2" 29 "S" NA
1021 66 66 "true" "incongruent" "blue" "red" "2" 29 "S" NA
671 82 82 "true" "incongruent" "red" "blue" "2" 29 "S" NA
669 82 82 "true" "congruent" "red" "red" "2" 29 "S" NA
637 71 71 "true" "congruent" "green" "green" "2" 29 "S" NA
592 66 66 "true" "congruent" "blue" "blue" "2" 29 "S" NA
795 82 82 "true" "congruent" "red" "red" "2" 29 "S" NA
887 66 66 "true" "incongruent" "blue" "red" "2" 29 "S" NA
726 82 82 "true" "incongruent" "red" "green" "2" 29 "S" NA
641 71 71 "true" "incongruent" "green" "red" "2" 29 "S" NA
760 66 66 "true" "incongruent" "blue" "green" "2" 29 "S" NA
855 66 66 "true" "congruent" "blue" "blue" "2" 29 "S" NA
710 66 66 "true" "incongruent" "blue" "red" "2" 29 "S" NA
734 82 82 "true" "congruent" "red" "red" "2" 29 "S" NA
800 66 66 "true" "congruent" "blue" "blue" "2" 29 "S" NA
737 82 82 "true" "incongruent" "red" "blue" "2" 29 "S" NA
723 71 71 "true" "congruent" "green" "green" "2" 29 "S" NA
1017 71 71 "true" "incongruent" "green" "red" "2" 29 "S" NA
903 82 82 "true" "congruent" "red" "red" "2" 29 "S" NA
771 66 66 "true" "incongruent" "blue" "green" "2" 29 "S" NA
923 82 82 "true" "incongruent" "red" "blue" "2" 29 "S" NA
857 82 82 "true" "incongruent" "red" "green" "2" 29 "S" NA
804 71 71 "true" "congruent" "green" "green" "2" 29 "S" NA
711 66 66 "TRUE" "incongruent" "blue" "red" "1" 31 "A" NA
643 71 71 "TRUE" "incongruent" "green" "blue" "1" 31 "A" NA
584 66 66 "TRUE" "congruent" "blue" "blue" "1" 31 "A" NA
452 71 71 "TRUE" "congruent" "green" "green" "1" 31 "A" NA
580 82 82 "TRUE" "incongruent" "red" "blue" "1" 31 "A" NA
490 82 82 "TRUE" "congruent" "red" "red" "1" 31 "A" NA
528 66 66 "TRUE" "congruent" "blue" "blue" "1" 31 "A" NA
702 71 71 "TRUE" "incongruent" "green" "red" "1" 31 "A" NA
540 66 66 "TRUE" "incongruent" "blue" "red" "1" 31 "A" NA
536 82 82 "TRUE" "congruent" "red" "red" "1" 31 "A" NA
504 66 66 "TRUE" "incongruent" "blue" "red" "1" 31 "A" NA
525 71 71 "TRUE" "incongruent" "green" "blue" "1" 31 "A" NA
532 82 82 "TRUE" "incongruent" "red" "green" "1" 31 "A" NA
575 82 82 "TRUE" "incongruent" "red" "blue" "1" 31 "A" NA
836 71 71 "TRUE" "incongruent" "green" "red" "1" 31 "A" NA
672 82 82 "TRUE" "incongruent" "red" "green" "1" 31 "A" NA
644 82 82 "TRUE" "incongruent" "red" "blue" "1" 31 "A" NA
580 71 71 "TRUE" "congruent" "green" "green" "1" 31 "A" NA
477 71 71 "TRUE" "congruent" "green" "green" "1" 31 "A" NA
585 71 71 "TRUE" "incongruent" "green" "red" "1" 31 "A" NA
489 82 82 "TRUE" "congruent" "red" "red" "1" 31 "A" NA
555 82 82 "TRUE" "congruent" "red" "red" "1" 31 "A" NA
590 66 66 "TRUE" "incongruent" "blue" "green" "1" 31 "A" NA
578 82 82 "TRUE" "congruent" "red" "red" "1" 31 "A" NA
576 66 66 "TRUE" "congruent" "blue" "blue" "1" 31 "A" NA
785 82 82 "TRUE" "incongruent" "red" "blue" "1" 31 "A" NA
526 82 82 "TRUE" "congruent" "red" "red" "1" 31 "A" NA
732 71 71 "TRUE" "incongruent" "green" "blue" "1" 31 "A" NA
674 66 66 "TRUE" "incongruent" "blue" "red" "1" 31 "A" NA
709 71 71 "TRUE" "incongruent" "green" "blue" "1" 31 "A" NA
548 71 71 "TRUE" "incongruent" "green" "red" "1" 31 "A" NA
448 71 71 "TRUE" "congruent" "green" "green" "1" 31 "A" NA
588 82 82 "TRUE" "congruent" "red" "red" "1" 31 "A" NA
584 71 71 "TRUE" "incongruent" "green" "blue" "1" 31 "A" NA
567 82 82 "TRUE" "congruent" "red" "red" "1" 31 "A" NA
590 71 71 "TRUE" "incongruent" "green" "blue" "1" 31 "A" NA
524 66 66 "TRUE" "congruent" "blue" "blue" "1" 31 "A" NA
986 82 82 "TRUE" "incongruent" "red" "blue" "1" 31 "A" TRUE
464 82 82 "TRUE" "incongruent" "red" "blue" "1" 31 "A" NA
573 71 71 "TRUE" "incongruent" "green" "blue" "1" 31 "A" NA
424 66 66 "TRUE" "incongruent" "blue" "red" "1" 31 "A" NA
792 66 66 "TRUE" "incongruent" "blue" "green" "1" 31 "A" NA
549 71 71 "TRUE" "congruent" "green" "green" "1" 31 "A" NA
663 71 71 "TRUE" "incongruent" "green" "red" "1" 31 "A" NA
551 66 66 "TRUE" "congruent" "blue" "blue" "1" 31 "A" NA
573 66 66 "TRUE" "congruent" "blue" "blue" "1" 31 "A" NA
603 82 82 "TRUE" "congruent" "red" "red" "1" 31 "A" NA
672 66 66 "TRUE" "incongruent" "blue" "green" "1" 31 "A" NA
531 82 82 "TRUE" "incongruent" "red" "blue" "1" 31 "A" NA
640 71 71 "TRUE" "congruent" "green" "green" "1" 31 "A" NA
704 71 71 "TRUE" "congruent" "green" "green" "1" 31 "A" NA
502 82 82 "TRUE" "congruent" "red" "red" "1" 31 "A" NA
484 71 71 "TRUE" "congruent" "green" "green" "1" 31 "A" NA
821 82 82 "TRUE" "incongruent" "red" "green" "1" 31 "A" NA
656 71 71 "TRUE" "congruent" "green" "green" "1" 31 "A" NA
662 71 71 "TRUE" "congruent" "green" "green" "1" 31 "A" NA
763 71 71 "TRUE" "congruent" "green" "green" "1" 31 "A" NA
638 82 82 "TRUE" "congruent" "red" "red" "1" 31 "A" NA
732 82 82 "TRUE" "incongruent" "red" "blue" "1" 31 "A" NA
772 82 82 "TRUE" "incongruent" "red" "green" "1" 31 "A" NA
662 71 71 "TRUE" "incongruent" "green" "red" "1" 31 "A" NA
589 71 71 "TRUE" "congruent" "green" "green" "1" 31 "A" NA
395 66 66 "TRUE" "congruent" "blue" "blue" "1" 31 "A" NA
833 71 71 "TRUE" "congruent" "green" "green" "1" 31 "A" NA
502 71 71 "TRUE" "incongruent" "green" "red" "1" 31 "A" NA
542 66 66 "TRUE" "congruent" "blue" "blue" "1" 31 "A" NA
787 82 82 "TRUE" "incongruent" "red" "green" "1" 31 "A" NA
594 66 66 "TRUE" "congruent" "blue" "blue" "1" 31 "A" NA
719 82 82 "TRUE" "incongruent" "red" "green" "1" 31 "A" NA
677 66 66 "TRUE" "incongruent" "blue" "red" "1" 31 "A" NA
539 66 66 "TRUE" "incongruent" "blue" "green" "1" 31 "A" NA
506 82 82 "TRUE" "congruent" "red" "red" "1" 31 "A" NA
567 71 71 "TRUE" "congruent" "green" "green" "1" 31 "A" NA
633 66 66 "TRUE" "congruent" "blue" "blue" "1" 31 "A" NA
575 82 82 "TRUE" "incongruent" "red" "green" "1" 31 "A" NA
479 66 66 "TRUE" "congruent" "blue" "blue" "1" 31 "A" NA
581 82 82 "TRUE" "incongruent" "red" "green" "1" 31 "A" NA
408 82 82 "TRUE" "congruent" "red" "red" "1" 31 "A" NA
598 66 66 "TRUE" "congruent" "blue" "blue" "1" 31 "A" NA
769 66 66 "TRUE" "incongruent" "blue" "green" "1" 31 "A" NA
469 71 71 "TRUE" "congruent" "green" "green" "1" 31 "A" NA
596 66 66 "TRUE" "incongruent" "blue" "red" "1" 31 "A" NA
436 66 66 "TRUE" "congruent" "blue" "blue" "1" 31 "A" NA
611 82 82 "TRUE" "congruent" "red" "red" "1" 31 "A" NA
638 66 66 "TRUE" "incongruent" "blue" "green" "1" 31 "A" NA
650 71 71 "TRUE" "incongruent" "green" "blue" "1" 31 "A" NA
654 66 66 "TRUE" "congruent" "blue" "blue" "1" 31 "A" NA
509 66 66 "TRUE" "incongruent" "blue" "red" "1" 31 "A" NA
395 66 66 "TRUE" "congruent" "blue" "blue" "1" 31 "A" NA
477 66 66 "TRUE" "incongruent" "blue" "green" "1" 31 "A" NA
